TamaraBeLeen14;2015-09-16 19:36;0;0;"Mal ahí fue posta el temblor";;;;https://twitter.com/TamaraBeLeen14/status/644293780028424196
mobvictoria;2015-09-16 19:36;0;1;"@camilanitsch tembló y no sabíamos que era y después vimos la noticia";;@camilanitsch;;https://twitter.com/mobvictoria/status/644293779902595072
LautaroTFirpo;2015-09-16 19:36;3;10;"Tumba la casa terremoto";;;;https://twitter.com/LautaroTFirpo/status/644293779881623552
MeliCuirko;2015-09-16 19:36;0;0;"No senti ningun temblor , parezco loca";;;;https://twitter.com/MeliCuirko/status/644293779860680704
SofiiBralo;2015-09-16 19:36;0;0;"Despiertame cuando pase el temblor arre";;;;https://twitter.com/SofiiBralo/status/644293779751600129
CabanezDario;2015-09-16 19:36;0;0;"De seguro el tema del momento es el temblor , yo ni cuenta me di pero sentia como que me iba a desmayar.";;;;https://twitter.com/CabanezDario/status/644293779655139328
mattmywords;2015-09-16 19:36;0;8;"EMPECÉ A TEMBLAR Y MI ABUELA FLASHEO TERREMOTO JAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJJAJAJJAJAJAJAJJAJAJAJAJAJAJA AY NO DOY MAS JAJAJAJAJAJJ";;;;https://twitter.com/mattmywords/status/644293779646771200
Alexfileccia09;2015-09-16 19:36;0;1;"Flashean temblor";;;;https://twitter.com/Alexfileccia09/status/644293779529289728
NOLYSOL_;2015-09-16 19:36;0;0;"@telenoche de visita en Santiago del Estero capital se sintio un temblor hace 20 a 30 minutos mas o menos";;@telenoche;;https://twitter.com/NOLYSOL_/status/644293779520925696
liicantropoo;2015-09-16 19:36;0;0;"Noto a Jorge Burgos algo nervioso? Quizás la caga es más grande #terremoto";;;#terremoto;https://twitter.com/liicantropoo/status/644293779441221632
Sol_Aguilar1;2015-09-16 19:36;1;0;"díganme cuando dejen de hablar del temblor , chau";;;;https://twitter.com/Sol_Aguilar1/status/644293779244097536
Aggusramoss;2015-09-16 19:36;0;0;"Díganme que es joda lo del sismo ! Díganme que es joda que se sintió en sanfer y nordelta! :((((";Tigre, Argentina;;;https://twitter.com/Aggusramoss/status/644293779185381376
RivVs_;2015-09-16 19:36;0;0;"@larissasaraivap Quero saber. Uma amiga minha que tá no Chile postou agora que teve terremoto forte na cidade que ela mora.";;@larissasaraivap;;https://twitter.com/RivVs_/status/644293779151785985
gonza25gng;2015-09-16 19:36;0;0;"Se enfrio el mate...sera el temblor ??";;;;https://twitter.com/gonza25gng/status/644293778707189760
JuaniAnc;2015-09-16 19:36;0;0;"Sismo ? No debo tener los pies sobre la tierra porque no senti nada";;;;https://twitter.com/JuaniAnc/status/644293778505863169
lalocerati2;2015-09-16 19:36;0;0;"Sismo magnitud 8.3 en Chile , ya se emitió alerte de Tsunami . #chile";;;#chile;https://twitter.com/lalocerati2/status/644293778484805632
b_rute92;2015-09-16 19:36;0;0;"Qué hacer en caso de Terremoto @canal13 @TVN @onemichile https:// youtu.be/xKFbP81EWSA";;@canal13 @TVN @onemichile;;https://twitter.com/b_rute92/status/644293778237431808
impalagranger;2015-09-16 19:36;0;0;"FINAL DEL SISMO EN MELIPILLA @ahoranoticiasAN";;@ahoranoticiasAN;;https://twitter.com/impalagranger/status/644293778174570496
josiarroyo;2015-09-16 19:36;0;0;"Mi primo ingeniero explicando como se mueven los edificios en un terremoto , si no estaba asustada ahora sí";;;;https://twitter.com/josiarroyo/status/644293778132615168
lxnitabunny;2015-09-16 19:36;0;0;"En Chile seguro ahora esta sonando una alarma que nose si es por alerta de terremoto o de tsunami";;;;https://twitter.com/lxnitabunny/status/644293778069712896
JoaquinMorand11;2015-09-16 19:36;0;1;"Andan todos re locos por el temblor y yo no sentí nada";Santa Fé, Argentina;;;https://twitter.com/JoaquinMorand11/status/644293778031964160
Agos_S;2015-09-16 19:36;0;0;"Mi abuela llamando para contar lo del sismo en 3...2..1";;;;https://twitter.com/Agos_S/status/644293777889341440
visiondeltiempo;2015-09-16 19:36;0;0;"Sismo de 8.3° en escala de Richter sacude a #Santiago de #Chile . El Gobierno chileno decreta una Alerta de... http:// fb.me/6RERLW2uv";;;#Santiago #Chile;https://twitter.com/visiondeltiempo/status/644293777687883777
pussyrxben;2015-09-16 19:36;0;0;"Aca esta temblando choro";;;;https://twitter.com/pussyrxben/status/644293777629310976
karolcruces_a;2015-09-16 19:36;0;0;"Tratando de llegar a casa, la gente se tira a los autos, la desesperación en algunos es terrible. #temblor #terremoto #chile";;;#temblor #terremoto #chile;https://twitter.com/karolcruces_a/status/644293777536995328
pablogrigolato;2015-09-16 19:36;0;1;"Rosario en modo vibrador. Rosario tiene swing. #Temblor";;;#Temblor;https://twitter.com/pablogrigolato/status/644293777453096961
DavisCicconi;2015-09-16 19:36;0;0;"Vos viste la palabra sismo aca?";;;;https://twitter.com/DavisCicconi/status/644293777339904000
matigranate;2015-09-16 19:36;0;0;"Ya fue que mañana no haya clases por precaucion de terremoto we";;;;https://twitter.com/matigranate/status/644293777255997440
_Luluariasdanna;2015-09-16 19:36;1;2;"Que masa el temblor";;;;https://twitter.com/_Luluariasdanna/status/644293777235030017
mariii04061;2015-09-16 19:36;0;0;"#temblor que feo lo que paso en chile";;;#temblor;https://twitter.com/mariii04061/status/644293776949776384
JuuanRizzotti;2015-09-16 19:36;0;1;"No soy el unicoooo!! Aunque recien me entero que era un temblor jajaja https:// twitter.com/MelaniMoreno3/ status/644288619621031936 …";;;;https://twitter.com/JuuanRizzotti/status/644293776912044032
antxsociety;2015-09-16 19:36;1;8;"EU FUE FUERTÍSIMO EL TEMBLOR ACÁ TENGO MUCHO MIEDO NECESITO UN ABRAzo bue igual si";;;;https://twitter.com/antxsociety/status/644293776882724864
tolentinoarielf;2015-09-16 19:36;0;0;"7,9 sismo en Chile";;;;https://twitter.com/tolentinoarielf/status/644293776849014784
martin_max7;2015-09-16 19:36;0;0;"#temblor próximamente Bolivia tendrá salida al Mar y Argentina al Pacífico";;;#temblor;https://twitter.com/martin_max7/status/644293776832380929
BrisaDY10;2015-09-16 19:36;0;1;"Soy la única q no sentí el temblor ?";;;;https://twitter.com/BrisaDY10/status/644293776819769344
informativosrd;2015-09-16 19:36;0;0;"dominicanos recidentes en chile desesperados por situacion de terremoto de 8,3";;;;https://twitter.com/informativosrd/status/644293776769286144
chessare_medina;2015-09-16 19:36;0;0;"Y yo que pensaba en ser el primero en twittear que estaba temblando acá en Casablanca y gracias a @clarochile_cl aún no se envía el twitt";;@clarochile_cl;;https://twitter.com/chessare_medina/status/644293776761073665
karolonshine;2015-09-16 19:36;0;0;"Retweeted W Radio Colombia ( @WRadioColombia ): #AlAire Informe sobre alerta de tsunami por el sismo de magnitud... http:// fb.me/3YVYVSEbB";;@WRadioColombia;#AlAire;https://twitter.com/karolonshine/status/644293776718954497
charxzz;2015-09-16 19:36;0;0;"Sismo en Chile. Ya hay alerta de tsunami parece.";;;;https://twitter.com/charxzz/status/644293776710627330
GuatonChileno;2015-09-16 19:36;3;3;"¿Vuelve Arjona? #temblor";;;#temblor;https://twitter.com/GuatonChileno/status/644293776576524288
EmanuelArias12;2015-09-16 19:36;0;0;"ajajajaj los tuits de algunos ... se pasan ajaj #temblor";;;#temblor;https://twitter.com/EmanuelArias12/status/644293776404557824
santilar10;2015-09-16 19:36;0;0;"El temblor es river que se viene con todo giles";;;;https://twitter.com/santilar10/status/644293776287092736
dorado_joaquin;2015-09-16 19:36;0;0;"Vamo que se va todo a la mierdaaa temblor en buenos aires";;;;https://twitter.com/dorado_joaquin/status/644293776182222848
whateverxwantt;2015-09-16 19:36;0;0;"El sismo se sintio en corrientes? Ese es el viento que entra y te mueve el ventilador noma Mama, nunca te mueras.";;;;https://twitter.com/whateverxwantt/status/644293776127717377
nicocraft1246;2015-09-16 19:36;0;0;"@DeiGamer todavia siento el`` sismo de mediana intensidad´´";;@DeiGamer;;https://twitter.com/nicocraft1246/status/644293775972397056
Dbrauji;2015-09-16 19:36;0;1;"@castnurse terremoto 8,3 en coquimbo (illapel) acá v región ok los Braüchi González";Villa Alemana, Chile;@castnurse;;https://twitter.com/Dbrauji/status/644293775842480128
juani_acade;2015-09-16 19:36;0;0;"Yo no sentí una mierda el temblor";;;;https://twitter.com/juani_acade/status/644293775548895232
LulaBxscx;2015-09-16 19:36;1;3;"DAAA, POR QUÉ NO LLEGA EL TEMBLOR A BALLESTER???";;;;https://twitter.com/LulaBxscx/status/644293775523741696
ForeverWithPepe;2015-09-16 19:36;0;0;"Yo no sentí ningún temblor que fraca soy xf";;;;https://twitter.com/ForeverWithPepe/status/644293775372754944
MicaMatkobozyk;2015-09-16 19:36;0;0;"Que onda eso del temblor ? Ni se sintio, dejense de joder!";Quilmes, Argentina;;;https://twitter.com/MicaMatkobozyk/status/644293775251111936
Abelardo1786;2015-09-16 19:36;0;0;"Que feo que tembló acá!";;;;https://twitter.com/Abelardo1786/status/644293775221780480
x_____x3;2015-09-16 19:36;30;35;"De que temblor hablan? Yo nunca me entero de nada";Ciudad Autónoma de Buenos Aires, Argentina;;;https://twitter.com/x_____x3/status/644293775171420160
Frias_Juampa;2015-09-16 19:36;0;0;"Los culiados se van a cagar muriendo por subir un video de como se mueve la lampara #temblor";;;#temblor;https://twitter.com/Frias_Juampa/status/644293775062384640
maauuurilopez;2015-09-16 19:36;0;2;"Q flash debe ser estar loco y que entre a temblar todoo te comes alto mal viaje";San Isidro, Argentina;;;https://twitter.com/maauuurilopez/status/644293774726819844
papercupexit;2015-09-16 19:36;0;0;"Ustedes hablan del sismo yo canto la canción de Soda.";;;;https://twitter.com/papercupexit/status/644293774701645825
micaricardini;2015-09-16 19:36;0;0;"Yo ya estaba por putear a los vecinos de arriba y resulta que era un temblor";;;;https://twitter.com/micaricardini/status/644293774651326464
SociedadRebelde;2015-09-16 19:36;0;1;"Suben la magnitud del #TerremotoenChile de 7.9 a 8.3 la #AlertaDeTsunami se extiende en Chile, Ecuador y Perú #Chile #Terremoto";;;#TerremotoenChile #AlertaDeTsunami #Chile #Terremoto;https://twitter.com/SociedadRebelde/status/644293774605201408
EMorgan05;2015-09-16 19:36;0;0;"Viendo @TReporta posible alerta de tsunami por sismo en Chile de 8.3. La naturaleza haciendose sentir @CNNEE";;@TReporta @CNNEE;;https://twitter.com/EMorgan05/status/644293774596661248
YamilMedina98;2015-09-16 19:36;0;1;"Debo ser el único que no sintió el temblor !";;;;https://twitter.com/YamilMedina98/status/644293774395486208
_MaxiCarrizo;2015-09-16 19:36;0;0;"-Hola -BOLUDO SENTISTE EL TEMBLOR CULIADO NOOOO ESCONDETE NO HAY FOR-si, si lo sentTEMBLOR";;;;https://twitter.com/_MaxiCarrizo/status/644293774387056640
H4rdcoreGam3r;2015-09-16 19:36;0;1;"Unboxing #temblor pic.twitter.com/GCPADCjtoz";;;#temblor;https://twitter.com/H4rdcoreGam3r/status/644293774311563264
Bomba1966;2015-09-16 19:36;0;0;"@telefenoticias . Caseros temblo";;@telefenoticias;;https://twitter.com/Bomba1966/status/644293774299017216
Abril_Diaaz;2015-09-16 19:36;1;0;"De que temblor hablan todos?";;;;https://twitter.com/Abril_Diaaz/status/644293774290624512
roxanavarria;2015-09-16 19:36;0;1;"Puta le he dicho a mi hermano que mantenga el equilibrio. Se acaba de caer en el gym por eso tembló chicos";;;;https://twitter.com/roxanavarria/status/644293774223503360
talugimeenez;2015-09-16 19:36;0;0;"Le digo a mi mama que estan evacuando la facultad por el temblor y me clava visto, soy re kpa";;;;https://twitter.com/talugimeenez/status/644293774185791493
Joshe_IB;2015-09-16 19:36;0;0;"#temblor largo pero despacio en conce la #alerta me tiene loco.. #ahoranoticias";;;#temblor #alerta #ahoranoticias;https://twitter.com/Joshe_IB/status/644293774118621184
DaniiLavia;2015-09-16 19:36;0;3;"DESPIERTAME CUANDO PASE EL TEMBLOR";;;;https://twitter.com/DaniiLavia/status/644293774106054656
BosioEve;2015-09-16 19:36;0;0;"Que onda el temblor , acá no se sintió ni mierda ._.";;;;https://twitter.com/BosioEve/status/644293773783076864
11Jimee;2015-09-16 19:36;0;0;"Mi mama me mando un msj diciendo " Temblor , tengo miedo" aideo esta vieja hoy no duerme";;;;https://twitter.com/11Jimee/status/644293773762121732
MachalaMovil;2015-09-16 19:36;1;0;"URGENTE | @USGS ajusta magnitud del sismo en Chile: 8,3 grados. pic.twitter.com/7RREbdOfnP";;@USGS;;https://twitter.com/MachalaMovil/status/644293773690863616
lilygabas;2015-09-16 19:36;2;3;"En Almagro y en el piso 14 temblo todo!!! No quiero que el fin del mundo me sorprenda con Cristina presidenta, seré un alma en pena!";;;;https://twitter.com/lilygabas/status/644293773602623490
radio5cl;2015-09-16 19:36;0;0;"Recuerda mantener la calma en todo momento para evitar desgracias mayores. #Terremoto";;;#Terremoto;https://twitter.com/radio5cl/status/644293773497868292
Chanilandia;2015-09-16 19:36;0;0;"La concentración en el estudio es tanta que ni me di cuenta del temblor #Ponele";;;#Ponele;https://twitter.com/Chanilandia/status/644293773489504256
urielnob;2015-09-16 19:36;0;0;"Yo lo veía azul y negro pero no sentí el sismo (?) https:// twitter.com/maurogallucci8 /status/644293527753621504 …";Rosario, Argentina;;;https://twitter.com/urielnob/status/644293773476937728
La_vengadora;2015-09-16 19:36;0;0;"Yo siempre tuve la fantasia de experimentar algun fenomeno de la naturaleza. Me encantaria sentir en los pies un terremoto";;;;https://twitter.com/La_vengadora/status/644293773422395393
mamino_jaaz;2015-09-16 19:36;0;0;"la tierra les informa a los chilenos que no quiere mas terremoto o si no ella nos enseña";;;;https://twitter.com/mamino_jaaz/status/644293773384654848
roccoinrio;2015-09-16 19:36;0;0;"Forte terremoto in Cile Richter 8, evacuazione sull'intera costa pacifica per allerta tsunami";;;;https://twitter.com/roccoinrio/status/644293773355294720
Brian14Carp;2015-09-16 19:36;0;0;"Fuaaaaa wacho yo no senti ningun temblor . Me estan re charlando JAJAJAJ";;;;https://twitter.com/Brian14Carp/status/644293773300756480
aronpasquet;2015-09-16 19:36;1;1;"De que temblor hablan ? Yo no sentí ni mierda";;;;https://twitter.com/aronpasquet/status/644293773095211009
ConnyOtsea;2015-09-16 19:36;0;0;"@TVN #TERREMOTOTVN A Pto Montt Va A Llegar El Terremoto ?!??!?!?!??!?!?!?!";;@TVN;#TERREMOTOTVN;https://twitter.com/ConnyOtsea/status/644293772981981189
SrtaWeona;2015-09-16 19:36;0;5;"COMO SI ALGUIEN QUISIERA TU AYUDA COCHINO CULIAO #temblor #PartyChilensisFtTerremoto https:// twitter.com/nahuelrigoni1/ status/644290880417976320 …";;;#temblor #PartyChilensisFtTerremoto;https://twitter.com/SrtaWeona/status/644293772797440001
pmamiaro;2015-09-16 19:36;0;0;"“ @pescadicto : No fue un terremoto . Es el kirchnerismo que se resquebraja.” La famosa grieta que se ensancha";;@pescadicto;;https://twitter.com/pmamiaro/status/644293772730322945
martinez_juli18;2015-09-16 19:36;0;0;"alguien tambien sinto el temblor ??";;;;https://twitter.com/martinez_juli18/status/644293772520607745
ohmenheisbieber;2015-09-16 19:36;0;1;"No se si de verdad tiembla o soy yo que no paro de temblar muerta de miedo";;;;https://twitter.com/ohmenheisbieber/status/644293772482871296
LaritadeMG;2015-09-16 19:36;0;1;"#FuerzaChile #Temblor FUERZAAAS!! https:// twitter.com/jesseyjoy/stat us/644289277191286784 …";;;#FuerzaChile #Temblor;https://twitter.com/LaritadeMG/status/644293772378030080
dannyflor_88;2015-09-16 19:36;0;0;"@Danny_23M pasan q salieron tdos de sus casas estan en las calles no para de temblar segun me dijo hace un rato";;@Danny_23M;;https://twitter.com/dannyflor_88/status/644293772285710336
_rgdelcastillo_;2015-09-16 19:36;1;0;"Tanto le va a pegar el temblor ? Caí de culo , che !";;;;https://twitter.com/_rgdelcastillo_/status/644293772164091905
RomeroFerOK;2015-09-16 19:36;3;5;"En San Luis se sintió fuerte el #temblor ..";;;#temblor;https://twitter.com/RomeroFerOK/status/644293772071817217
neuquenhoy;2015-09-16 19:36;2;1;"Un terremoto de 8.3 grados de magnitud golpeó este miércoles la zona central de Chile, que fue sentido con... http:// fb.me/3PhsWAVwq";;;;https://twitter.com/neuquenhoy/status/644293772059127809
Melbiur;2015-09-16 19:36;1;1;"Terremoto de 8.3 en Chile mis queridos. Miedo, puro!! @tefficadoni @guajardoValen";;@tefficadoni @guajardoValen;;https://twitter.com/Melbiur/status/644293771904090113
felipecova;2015-09-16 19:36;0;0;"@CervezaMossto van a cerrar por el terremoto ???";Ñuñoa, Chile;@CervezaMossto;;https://twitter.com/felipecova/status/644293771878903808
tinaclaverie;2015-09-16 19:36;0;0;"Magnitud del sismo en #Chile 8.2";;;#Chile;https://twitter.com/tinaclaverie/status/644293771874697216
malenacardona;2015-09-16 19:36;0;0;"Sismo de 7,9 grados sacude a Chile.";;;;https://twitter.com/malenacardona/status/644293771836923904
ocarrion99;2015-09-16 19:36;0;0;"El USGC reporta una magnitud de 8,3 el terremoto en Chile a menos de 15 km de profundidad y siguen réplicas de mas de 6 grados.";;;;https://twitter.com/ocarrion99/status/644293771807617024
gastonliw;2015-09-16 19:36;0;0;"Un terremoto , ya no saben que mas hacer para tapar que 2 veces en 6 meses";;;;https://twitter.com/gastonliw/status/644293771606233088
florvega001;2015-09-16 19:36;0;1;"La gente que graba el temblor jajaja yo salí corriendo como si me estuvieran robando";;;;https://twitter.com/florvega001/status/644293771564326912
juliibaez_;2015-09-16 19:36;1;1;"@JoaanBlanco Temblor papi";;@JoaanBlanco;;https://twitter.com/juliibaez_/status/644293771266523136
jimenavillegas;2015-09-16 19:36;1;0;"Magnitud de sismo 8,3. Evacuación de borde costero de Arica a Puerto Aysén, anuncia el ministro del Interior. #tsunami #terremoto";;;#tsunami #terremoto;https://twitter.com/jimenavillegas/status/644293771220418560
arielgustavo4;2015-09-16 19:36;0;1;"Que el temblor no nos haga olvidar a Niembro";;;;https://twitter.com/arielgustavo4/status/644293771056807937
ValuNicolete;2015-09-16 19:36;0;0;"Hubo un terremoto y no me entere ?";;;;https://twitter.com/ValuNicolete/status/644293770951983104
RockyX14;2015-09-16 19:36;0;0;"Terremoto :o";Renca, Chile;;;https://twitter.com/RockyX14/status/644293770817703936
LucilaMiglietto;2015-09-16 19:36;0;0;"Hay gente que ya se pasa con el temblor , por dios!";;;;https://twitter.com/LucilaMiglietto/status/644293770813550592
Dlacomuna;2015-09-16 19:36;0;0;"Ministro Burgo informa que terremoto fue de 8.0 Richter.";;;;https://twitter.com/Dlacomuna/status/644293770796789761
soledadcd9;2015-09-16 19:36;1;2;"terremoto el valparaiso y en la zona centro de chile";;;;https://twitter.com/soledadcd9/status/644293770758983680
JUANEP_M;2015-09-16 19:36;0;0;"@Teledocecom por si no saben terremoto en Chile en ves de mostrar las vacas muesteen cosas importantes";;@Teledocecom;;https://twitter.com/JUANEP_M/status/644293770368917504
Holyshittttttt;2015-09-16 19:36;0;0;"@GiuuliMoresi fue en chile el terremoto loka no nos vamos a morir";;@GiuuliMoresi;;https://twitter.com/Holyshittttttt/status/644293770356346880
FacundoLizzi;2015-09-16 19:36;0;8;"Que flashean temblor jajajajajajaja como pega la pepa eeeeeeeeee";;;;https://twitter.com/FacundoLizzi/status/644293770301841408
YesiDavalo;2015-09-16 19:36;2;0;"Mi inicio es todo lo del temblor , calmense un pocooo";;;;https://twitter.com/YesiDavalo/status/644293770184409088
Rokero_loko;2015-09-16 19:36;0;0;"Lo bueno, es q el temblor nos pilló a todos provisionados. Todos con carne, bebida y copete...";Villa Alemana, Chile;;;https://twitter.com/Rokero_loko/status/644293769983062016
MannuhMartinezz;2015-09-16 19:36;0;0;"No me preocupa el temblor por que cuento con Travel Ace Assistance";;;;https://twitter.com/MannuhMartinezz/status/644293769945346048
impulsobaires;2015-09-16 19:36;0;0;"#Reiteramos Chile: Terremoto sacude centro del país. Hay alerta de tsunami en toda la costa http://www. impulsobaires.com.ar/nota.php?id=22 9522 …";;;#Reiteramos;https://twitter.com/impulsobaires/status/644293769945292800
gonza_maza;2015-09-16 19:36;0;0;"Ya empezó el saqueó ? #temblor #terremoto";;;#temblor #terremoto;https://twitter.com/gonza_maza/status/644293769869815808
Mati76ers;2015-09-16 19:36;0;0;"Evacuando la facultad, se movió todo. #Sismo";;;#Sismo;https://twitter.com/Mati76ers/status/644293769718837248
matiriver3;2015-09-16 19:36;0;2;"Sarpado el temblor tiembla Córdoba";;;;https://twitter.com/matiriver3/status/644293769655898113
ElBena91;2015-09-16 19:36;0;0;"TEMBLÓ EN BRASIL EN SERIO WEON";;;;https://twitter.com/ElBena91/status/644293769467166720
Mangel_DN;2015-09-16 19:36;1;1;"Como cresta desactivo la alerta del SHOA wn? Ya me di cuenta que hubo un #Temblor";;;#Temblor;https://twitter.com/Mangel_DN/status/644293769303560192
McJonaValpo;2015-09-16 19:36;0;1;"Fue terremoto";Pennsylvania, USA;;;https://twitter.com/McJonaValpo/status/644293769286823936
JuliaanDz;2015-09-16 19:36;1;3;"El viejo que dice que fue feo porque lp agarro de repente !! La proxima le decimos al temblor que te mande un whatsapp bobo !!";;;;https://twitter.com/JuliaanDz/status/644293769135788032
lalokirchen;2015-09-16 19:36;6;4;"Yo no senti ningun temblor ni nada,no me rompan las pelotas";;;;https://twitter.com/lalokirchen/status/644293768603168768
IncidenciaMx;2015-09-16 19:36;0;0;"#Chile | En una nueva actualización, el Servicio Geológico de Estados Unidos mide el sismo en 8.3 Richter.";;;#Chile;https://twitter.com/IncidenciaMx/status/644293768527482880
lautaritoff;2015-09-16 19:36;0;0;"Hubo un temblor ? Ni cuenta me di";;;;https://twitter.com/lautaritoff/status/644293768506671104
marianocarrazco;2015-09-16 19:36;0;1;"Me tiraste del sillón y me tiraste de la silla todo mal temblor";;;;https://twitter.com/marianocarrazco/status/644293768452141056
_dani_moon_;2015-09-16 19:36;0;0;"Muy fuerte el terremoto en chile :'v";;;;https://twitter.com/_dani_moon_/status/644293768271765509
sergiftgonza;2015-09-16 19:36;1;0;"@_bricellista pelotuda preocupate por tus amigas que sentimos el temblor";Santiago del Estero, Argentina;@_bricellista;;https://twitter.com/sergiftgonza/status/644293768204652544
plutonasch;2015-09-16 19:36;0;0;"AHORA: Detalles sobre el sismo 7,2 que afectó a la zona central de Chile #CNNChile";;;#CNNChile;https://twitter.com/plutonasch/status/644293768154382336
agusavalos0;2015-09-16 19:36;0;0;"Temblo ? Ni enteradaaa";;;;https://twitter.com/agusavalos0/status/644293767843856384
FabiBrest;2015-09-16 19:36;1;0;"Asi sentimos en #SanIsidro el sismo de 8.3 en Chile. Terrible momento. @C5N @AgenciaTelam https:// instagram.com/p/7tcRuprAaM/";San Isidro, Argentina;@C5N @AgenciaTelam;#SanIsidro;https://twitter.com/FabiBrest/status/644293767801999360
queenxlarryx;2015-09-16 19:36;0;0;"encima estaba sola en mi pieza, ya iba a gritar a mi mami ahre #temblor";;;#temblor;https://twitter.com/queenxlarryx/status/644293767776862209
eliminad_a;2015-09-16 19:36;4;1;"Sismo en Chile 8.3, evacuan borde costero zona Arica";;;;https://twitter.com/eliminad_a/status/644293767642677248
Mufaldinho;2015-09-16 19:36;3;1;"El #temblor fue una #ViolacionNoViolenta contra Chile.";;;#temblor #ViolacionNoViolenta;https://twitter.com/Mufaldinho/status/644293767600672768
SantiSBelgrano;2015-09-16 19:36;0;0;"che hasta acá no llegó el sismo :/";;;;https://twitter.com/SantiSBelgrano/status/644293767541981184
funes49;2015-09-16 19:36;1;0;"Terrible otra vez terremoto en chile. En mendoza fue fuertisimo";;;;https://twitter.com/funes49/status/644293767424536577
ClauValenzuelaC;2015-09-16 19:36;0;0;"Ya entendí que había alerta no es necesario mas aviso porrrfavorr ! #temblor pic.twitter.com/MCDfJlndFM";San Antonio, Chile;;#temblor;https://twitter.com/ClauValenzuelaC/status/644293767424536576
RafaAlvCc;2015-09-16 19:36;1;1;"Chile baila cueca , Recién Zapateo!! @elterribledios #temblor";;@elterribledios;#temblor;https://twitter.com/RafaAlvCc/status/644293767353270272
daiaacordoba;2015-09-16 19:36;1;3;"No le veo nada gracioso al temblor , al contrario, me da miedo.";;;;https://twitter.com/daiaacordoba/status/644293767349055488
iManuelZavala;2015-09-16 19:36;2;0;"Sismo de 8.3 en Chile https://www. youtube.com/watch?v=iU7LmK PTipE&feature=youtu.be …";;;;https://twitter.com/iManuelZavala/status/644293767206309888
eneas951;2015-09-16 19:36;3;6;"Moveme esta #temblor";;;#temblor;https://twitter.com/eneas951/status/644293767122526208
NicoPereiraLaca;2015-09-16 19:36;0;2;"Acabo de jugar contra un chileno que dijo "chucha que por el terremoto se me acaba de caer el techo de mi casa"";;;;https://twitter.com/NicoPereiraLaca/status/644293767038697472
SiigriidSwaggy;2015-09-16 19:36;2;1;"Terremoto en el centro de Chile :( #FuerzaChile #EMABiggestFansJustinBieber";;;#FuerzaChile #EMABiggestFansJustinBieber;https://twitter.com/SiigriidSwaggy/status/644293767017689088
szguadalupe;2015-09-16 19:36;2;1;"¿De que temblor hablan? Me parece que estoy muy perdida";;;;https://twitter.com/szguadalupe/status/644293766946402304
MuruaFedde;2015-09-16 19:36;0;0;"Soy tan colgado que ni sentí el temblor ...(????";;;;https://twitter.com/MuruaFedde/status/644293766795370496
elartedeservir;2015-09-16 19:36;0;0;"Me ha gustado un vídeo de @YouTube de @elartedeservir ( http:// youtu.be/EgviwFWHwEk?a - Terremoto de gran intensidad 8.3 Alerta en Chile).";;@YouTube @elartedeservir;;https://twitter.com/elartedeservir/status/644293766782693376
_Mica_Belieber;2015-09-16 19:36;0;0;"Si no veia las tendencias, ni me enteraba del terremoto . kdecirls";;;;https://twitter.com/_Mica_Belieber/status/644293766686330880
Flaviaparedd;2015-09-16 19:36;0;0;"yo no senti ningun terremoto -.-";;;;https://twitter.com/Flaviaparedd/status/644293766656970752
GastonVerdolaga;2015-09-16 19:36;1;1;"Terremoto ?? Es la banda del verdolaga!! Vayan abriendo paso q se viene caballito!!!";;;;https://twitter.com/GastonVerdolaga/status/644293766359220224
marianamef;2015-09-16 19:36;0;0;"Bajamos del piso 10 en Lomas de Zamora. Por el temblor !";;;;https://twitter.com/marianamef/status/644293766313062400
RadioNuble;2015-09-16 19:36;4;1;"Grado 8 escala Richter fue el terremoto en Chile Informa Ministro del Interior desde Onemi Alerta de Tsunami en todo el borde costero.";;;;https://twitter.com/RadioNuble/status/644293766145273856
liskatmorales;2015-09-16 19:36;0;3;"@luisoro2 @ImAdelkis @QuetitaGR @cage_gomez @kathykatss @AAsvat chicos alerta de tsunami en chile terremoto de 8.3";;@luisoro2 @ImAdelkis @QuetitaGR @cage_gomez @kathykatss @AAsvat;;https://twitter.com/liskatmorales/status/644293766057037825
matiastulian;2015-09-16 19:36;0;0;"Terremoto we we we";;;;https://twitter.com/matiastulian/status/644293765876817920
ferretticamila0;2015-09-16 19:36;2;0;"La unica pelotuda q no sintio el temblor";;;;https://twitter.com/ferretticamila0/status/644293765725835264
crestelomartina;2015-09-16 19:36;0;1;"Yo lo único que quiero es que justo halla un temblor en el colegio y se derrumbe todo, LO ÚNICO QUE QUIERO";;;;https://twitter.com/crestelomartina/status/644293765524553728
galindojorgemij;2015-09-16 19:36;8;0;"URGENTE: Sismo de 8.3 en Chile Centro Sismológico Ordenan EVACUACIÓN de algunos lugares";Venezuela;;;https://twitter.com/galindojorgemij/status/644293765373501440
MoiDelgado;2015-09-16 19:36;0;4;"Mi mama:"Salí Moi, salí que hay un temblor " Yo: *agarra el sándwich y sale corriendo*";Córdoba, Argentina;;;https://twitter.com/MoiDelgado/status/644293765268676608
SthuVignatti;2015-09-16 19:36;0;0;"Temblor cerca de casa? Me desmayo";;;;https://twitter.com/SthuVignatti/status/644293765218365444
